fixture_date,season,division,home_team,away_team,home_score,away_score,URLs,fixtureID
2024-03-25,23,2,Moulsecoomb Club B,Portslade Legion,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/35505806.html,NA
2024-03-25,23,2,Southwick Sports B,Moulsecoomb Club A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/35505808.html,NA
2024-03-25,23,2,Southwick Sports C,Southwick Sports A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/35505807.html,NA
2023-04-03,22,1,St. Matthias A,N.A.R.C A,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994007.html,NA
2023-03-27,22,1,Castle Club C,N.A.R.C A,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994005.html,NA
2023-03-27,22,1,St. Matthias D,St. Matthias C,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994008.html,NA
2023-03-20,22,1,N.A.R.C A,St. Matthias C,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994004.html,NA
2023-03-20,22,1,St. Matthias A,Castle Club C,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994002.html,NA
2023-03-13,22,1,St. Matthias C,Castle Club C,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994000.html,NA
2023-03-13,22,1,St. Matthias D,St. Matthias A,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994001.html,NA
2023-03-06,22,1,Castle Club C,St. Matthias D,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994010.html,NA
2023-03-06,22,1,St. Matthias C,St. Matthias A,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993998.html,NA
2023-02-27,22,1,St. Matthias D,N.A.R.C A,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993996.html,NA
2023-02-20,22,1,St. Matthias D,Castle Club C,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993995.html,NA
2023-02-13,22,1,N.A.R.C A,St. Matthias A,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993992.html,NA
2023-02-13,22,1,St. Matthias C,St. Matthias D,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993993.html,NA
2023-02-06,22,1,N.A.R.C A,Castle Club C,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993990.html,NA
2023-02-06,22,1,St. Matthias D,St. Matthias C,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993978.html,NA
2023-01-30,22,1,Castle Club C,St. Matthias A,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993987.html,NA
2023-01-30,22,1,St. Matthias C,N.A.R.C A,5,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993989.html,NA
2023-01-23,22,1,Castle Club C,St. Matthias C,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993985.html,NA
2023-01-23,22,1,St. Matthias A,St. Matthias D,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993986.html,NA
2023-01-16,22,1,St. Matthias A,St. Matthias C,0,6,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993983.html,NA
2023-01-09,22,1,N.A.R.C A,St. Matthias D,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993981.html,NA
2022-12-19,22,1,Castle Club C,St. Matthias D,6,0,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993980.html,NA
2022-12-19,22,1,N.A.R.C A,St. Matthias C,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993974.html,NA
2022-12-12,22,1,St. Matthias A,N.A.R.C A,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993977.html,NA
2022-11-28,22,1,Castle Club C,N.A.R.C A,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993975.html,NA
2022-11-21,22,1,St. Matthias A,Castle Club C,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993972.html,NA
2022-11-14,22,1,St. Matthias C,Castle Club C,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993970.html,NA
2022-11-14,22,1,St. Matthias D,St. Matthias A,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993971.html,NA
2022-11-07,22,1,N.A.R.C A,St. Matthias D,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993951.html,NA
2022-11-07,22,1,St. Matthias C,St. Matthias A,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993968.html,NA
2022-10-31,22,1,St. Matthias A,St. Matthias C,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993953.html,NA
2022-10-31,22,1,St. Matthias D,N.A.R.C A,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993966.html,NA
2022-10-24,22,1,St. Matthias D,Castle Club C,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993965.html,NA
2022-10-17,22,1,N.A.R.C A,St. Matthias A,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993962.html,NA
2022-10-17,22,1,St. Matthias C,St. Matthias D,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993963.html,NA
2022-10-10,22,1,N.A.R.C A,Castle Club C,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993960.html,NA
2022-10-03,22,1,Castle Club C,St. Matthias A,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993957.html,NA
2022-10-03,22,1,St. Matthias C,N.A.R.C A,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993959.html,NA
2022-09-26,22,1,Castle Club C,St. Matthias C,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993955.html,NA
2022-09-26,22,1,St. Matthias A,St. Matthias D,5,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32993956.html,NA
2023-05-06,22,2,Preston Club,Moulsecoomb Club B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994020.html,NA
2023-04-03,22,2,Champion House,Portslade Legion,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994165.html,NA
2023-04-03,22,2,Hove Deep Sea Anglers,Moulsecoomb Club A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994163.html,NA
2023-04-03,22,2,Moulsecoomb Club B,Portslade Sports B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994164.html,NA
2023-04-03,22,2,Portslade Sports A,Preston Club,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994162.html,NA
2023-04-03,22,2,Southwick Sports C,St. Matthias B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994166.html,NA
2023-03-27,22,2,Moulsecoomb Club A,Portslade Sports A,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994158.html,NA
2023-03-27,22,2,Portslade Legion,Moulsecoomb Club B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994156.html,NA
2023-03-27,22,2,Portslade Sports B,Hove Deep Sea Anglers,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994157.html,NA
2023-03-27,22,2,Southwick Sports A,Southwick Sports C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994160.html,NA
2023-03-27,22,2,St. Matthias B,Southwick Sports B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994155.html,NA
2023-03-20,22,2,Champion House,Southwick Sports B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994152.html,NA
2023-03-20,22,2,Hove Deep Sea Anglers,Portslade Legion,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994151.html,NA
2023-03-20,22,2,Portslade Sports A,Portslade Sports B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994150.html,NA
2023-03-20,22,2,Southwick Sports A,St. Matthias B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994153.html,NA
2023-03-20,22,2,Southwick Sports C,Preston Club,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994154.html,NA
2023-03-13,22,2,Moulsecoomb Club A,Southwick Sports C,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994146.html,NA
2023-03-13,22,2,Portslade Legion,Portslade Sports A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994144.html,NA
2023-03-13,22,2,Preston Club,Southwick Sports A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994147.html,NA
2023-03-13,22,2,Southwick Sports B,Moulsecoomb Club B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994148.html,NA
2023-03-13,22,2,St. Matthias B,Champion House,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994143.html,NA
2023-03-09,22,2,Portslade Sports B,Southwick Sports B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994022.html,NA
2023-03-06,22,2,Hove Deep Sea Anglers,Southwick Sports B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994138.html,NA
2023-03-06,22,2,Moulsecoomb Club B,Champion House,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994139.html,NA
2023-03-06,22,2,Preston Club,St. Matthias B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994140.html,NA
2023-03-06,22,2,Southwick Sports A,Moulsecoomb Club A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994141.html,NA
2023-03-06,22,2,Southwick Sports C,Portslade Sports B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994142.html,NA
2023-02-27,22,2,Champion House,Hove Deep Sea Anglers,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994135.html,NA
2023-02-27,22,2,Moulsecoomb Club A,Preston Club,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994134.html,NA
2023-02-27,22,2,Portslade Legion,Southwick Sports C,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994132.html,NA
2023-02-27,22,2,Portslade Sports B,Southwick Sports A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994133.html,NA
2023-02-27,22,2,Southwick Sports B,Portslade Sports A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994136.html,NA
2023-02-27,22,2,St. Matthias B,Moulsecoomb Club B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994131.html,NA
2023-02-20,22,2,Hove Deep Sea Anglers,Moulsecoomb Club B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994127.html,NA
2023-02-20,22,2,Moulsecoomb Club A,St. Matthias B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994128.html,NA
2023-02-20,22,2,Portslade Sports A,Champion House,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994126.html,NA
2023-02-20,22,2,Preston Club,Portslade Sports B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994129.html,NA
2023-02-20,22,2,Southwick Sports A,Portslade Legion,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994130.html,NA
2023-02-13,22,2,Moulsecoomb Club B,Portslade Sports A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994122.html,NA
2023-02-13,22,2,Portslade Legion,Preston Club,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994120.html,NA
2023-02-13,22,2,Portslade Sports B,Moulsecoomb Club A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994121.html,NA
2023-02-13,22,2,Southwick Sports B,Southwick Sports C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994124.html,NA
2023-02-13,22,2,St. Matthias B,Hove Deep Sea Anglers,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994119.html,NA
2023-02-06,22,2,Moulsecoomb Club A,Portslade Legion,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994116.html,NA
2023-02-06,22,2,Portslade Sports A,Hove Deep Sea Anglers,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994114.html,NA
2023-02-06,22,2,Southwick Sports A,Southwick Sports B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994117.html,NA
2023-02-06,22,2,Southwick Sports C,Champion House,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994118.html,NA
2023-02-06,22,2,St. Matthias B,Portslade Sports B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994115.html,NA
2023-01-30,22,2,Champion House,Southwick Sports A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994111.html,NA
2023-01-30,22,2,Moulsecoomb Club B,Southwick Sports C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994110.html,NA
2023-01-30,22,2,Portslade Sports B,Portslade Legion,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994108.html,NA
2023-01-30,22,2,Southwick Sports B,Preston Club,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994112.html,NA
2023-01-30,22,2,St. Matthias B,Portslade Sports A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994107.html,NA
2023-01-23,22,2,Moulsecoomb Club A,Southwick Sports B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994103.html,NA
2023-01-23,22,2,Portslade Legion,St. Matthias B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994102.html,NA
2023-01-23,22,2,Preston Club,Champion House,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994104.html,NA
2023-01-23,22,2,Southwick Sports A,Moulsecoomb Club B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994105.html,NA
2023-01-23,22,2,Southwick Sports C,Hove Deep Sea Anglers,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994106.html,NA
2023-01-16,22,2,Champion House,Moulsecoomb Club A,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994099.html,NA
2023-01-16,22,2,Hove Deep Sea Anglers,Southwick Sports A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994097.html,NA
2023-01-16,22,2,Moulsecoomb Club B,Preston Club,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994098.html,NA
2023-01-16,22,2,Portslade Sports A,Southwick Sports C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994096.html,NA
2023-01-16,22,2,Southwick Sports B,Portslade Sports B,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994100.html,NA
2023-01-09,22,2,Moulsecoomb Club A,Moulsecoomb Club B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994091.html,NA
2023-01-09,22,2,Portslade Legion,Southwick Sports B,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994089.html,NA
2023-01-09,22,2,Portslade Sports B,Champion House,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994090.html,NA
2023-01-09,22,2,Preston Club,Hove Deep Sea Anglers,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994092.html,NA
2023-01-09,22,2,Southwick Sports A,Portslade Sports A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994093.html,NA
2022-12-19,22,2,Moulsecoomb Club A,Hove Deep Sea Anglers,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994085.html,NA
2022-12-19,22,2,Portslade Legion,Champion House,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994087.html,NA
2022-12-19,22,2,Portslade Sports B,Moulsecoomb Club B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994086.html,NA
2022-12-19,22,2,Preston Club,Portslade Sports A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994084.html,NA
2022-12-19,22,2,St. Matthias B,Southwick Sports C,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994088.html,NA
2022-12-12,22,2,Hove Deep Sea Anglers,Portslade Sports B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994079.html,NA
2022-12-12,22,2,Moulsecoomb Club B,Portslade Legion,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994078.html,NA
2022-12-12,22,2,Portslade Sports A,Moulsecoomb Club A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994080.html,NA
2022-12-12,22,2,Southwick Sports B,St. Matthias B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994077.html,NA
2022-12-12,22,2,Southwick Sports C,Southwick Sports A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994082.html,NA
2022-11-28,22,2,Portslade Legion,Hove Deep Sea Anglers,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994073.html,NA
2022-11-28,22,2,Portslade Sports B,Portslade Sports A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994072.html,NA
2022-11-28,22,2,Preston Club,Southwick Sports C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994076.html,NA
2022-11-28,22,2,Southwick Sports B,Champion House,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994074.html,NA
2022-11-28,22,2,St. Matthias B,Southwick Sports A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994075.html,NA
2022-11-24,22,2,Moulsecoomb Club A,Champion House,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994021.html,NA
2022-11-21,22,2,Champion House,St. Matthias B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994065.html,NA
2022-11-21,22,2,Moulsecoomb Club B,Southwick Sports B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994070.html,NA
2022-11-21,22,2,Portslade Sports A,Portslade Legion,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994066.html,NA
2022-11-21,22,2,Southwick Sports A,Preston Club,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994069.html,NA
2022-11-21,22,2,Southwick Sports C,Moulsecoomb Club A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994068.html,NA
2022-11-17,22,2,Southwick Sports A,Hove Deep Sea Anglers,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994019.html,NA
2022-11-17,22,2,Southwick Sports C,Portslade Sports A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994018.html,NA
2022-11-14,22,2,Champion House,Moulsecoomb Club B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994061.html,NA
2022-11-14,22,2,Moulsecoomb Club A,Southwick Sports A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994063.html,NA
2022-11-14,22,2,Portslade Sports B,Southwick Sports C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994064.html,NA
2022-11-14,22,2,Southwick Sports B,Hove Deep Sea Anglers,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994060.html,NA
2022-11-14,22,2,St. Matthias B,Preston Club,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994062.html,NA
2022-11-07,22,2,Hove Deep Sea Anglers,Champion House,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994057.html,NA
2022-11-07,22,2,Moulsecoomb Club B,St. Matthias B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994053.html,NA
2022-11-07,22,2,Portslade Sports A,Southwick Sports B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994058.html,NA
2022-11-07,22,2,Preston Club,Moulsecoomb Club A,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994056.html,NA
2022-11-07,22,2,Southwick Sports A,Portslade Sports B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994055.html,NA
2022-11-07,22,2,Southwick Sports C,Portslade Legion,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/match/32994054.html,NA
